file_id,RMS_g,crest,kurt_excess,E_low,E_mid,E_hi,PCT_low,PCT_mid,PCT_hi,F1X_hz,A1X,F2X_hz,A2X,F3X_hz,A3X,R_2X_1X,R_3X_1X,SNR_1X_dB
04 - m1_mechanically_imbalanced_half_speed.csv,51.55037450421626,2.017905307455681,0.0,0.8069117807006628,0.1915892825807377,0.0014989367185991,80.69117807006631,19.15892825807378,0.14989367185991004,1.1637320166383378,31.10359707234452,2.3274640332766756,3.9362101942832837,3.4911960499150134,2.2395496577072995,0.1265516070417183,0.0720029150486448,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,39.51899986232722,2.161380992194935,0.0,0.8277349007347141,0.1708040759739919,0.0014610232912939,82.77349007347141,17.080407597399187,0.14610232912939,1.1637320166383378,29.99665817192661,2.3274640332766756,4.693302787300579,3.4911960499150134,2.6532536005394474,0.1564608550859497,0.0884516396904034,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,44.93138359930604,2.082465233852211,0.0,0.7921055981649269,0.2061161276563708,0.0017782741787018,79.21055981649273,20.61161276563709,0.1778274178701801,1.1637320166383378,31.397366335039383,2.3274640332766756,4.085878707654176,3.4911960499150134,3.727429756498248,0.1301344407060775,0.1187179114554728,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,40.61592413190454,2.173962570538057,0.0,0.7928753240314877,0.2052189141089258,0.0019057618595858,79.28753240314883,20.521891410892593,0.19057618595858014,1.1637320166383378,32.956648784456355,2.3274640332766756,3.6294736638826457,3.4911960499150134,3.9002439648330904,0.1101287235732065,0.1183446772862597,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,31.437128375556505,2.2067350867061837,0.0,0.7824985376346921,0.2157519719085005,0.0017494904568071,78.24985376346925,21.57519719085006,0.17494904568071004,1.1637320166383378,34.074101830367034,2.3274640332766756,2.8372054776353766,3.4911960499150134,2.848509731516345,0.0832657451034217,0.0835975001101199,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,49.76214727195439,2.0499374163813884,0.0,0.7820794759666545,0.2163575068917361,0.0015630171416088,78.2079475966655,21.635750689173626,0.15630171416088012,1.1637320166383378,29.14006150327227,2.3274640332766756,2.9764570750030828,3.4911960499150134,4.149339488166638,0.1021431294737948,0.1423929557492763,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,50.09748685703679,2.0257079639515303,0.0,0.7942303600616316,0.2042302412768014,0.0015393986615669,79.42303600616317,20.423024127680144,0.15393986615669003,1.1637320166383378,26.735374960847423,2.3274640332766756,3.9749474589130114,3.4911960499150134,5.275363131361942,0.1486774531770778,0.1973177162874072,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,49.07692351861432,2.0682303119762557,0.0,0.7778795954729961,0.2205807091798987,0.0015396953471048,77.78795954729964,22.058070917989877,0.15396953471048005,1.1637320166383378,25.03588519741888,2.3274640332766756,6.333076869912864,3.4911960499150134,3.253009872027342,0.252959974052197,0.1299338867539909,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,52.23411611825702,1.9135976266076746,0.0,0.8598589254309816,0.1390631583523693,0.0010779162166485,85.9858925430982,13.906315835236937,0.10779162166485007,1.048596579309584,42.87785655329481,2.097193158619168,3.67075601262594,3.1457897379287516,1.914906427272538,0.0856095968338201,0.0446595651275715,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,44.17949445647272,2.1531122961864173,0.0,0.8527919788984714,0.1459565334006763,0.001251487700852,85.27919788984717,14.595653340067635,0.12514877008520006,1.0931290281779793,44.12699795744479,2.1862580563559586,5.979573749149265,3.279387084533938,2.778168508254364,0.1355082834983664,0.062958475238528,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,45.11487117692587,2.3816925350030553,0.0,0.853861434840885,0.1449508999873566,0.0011876651717578,85.38614348408854,14.49508999873567,0.11876651717578006,1.0931290281779793,37.00145709124416,2.1862580563559586,5.539557691449398,3.279387084533938,2.716991727268014,0.1497118796643349,0.0734293171365662,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,77.50527043005799,2.0494111090251113,0.0,0.8773946669755117,0.121680920668673,0.0009244123558149,87.73946669755121,12.168092066867306,0.09244123558149005,0.9937536619799812,42.38170315766131,1.9875073239599623,8.164046727259784,2.9812609859399437,2.6470273518888803,0.1926313979617399,0.0624568423322171,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,63.99979927099628,2.1287271111136516,0.0,0.8430372642467199,0.1557964617729523,0.0011662739803273,84.30372642467204,15.579646177295238,0.11662739803273006,1.0931290281779793,34.19695382159076,2.1862580563559586,5.487915483817014,3.279387084533938,5.840653519369989,0.1604796588739473,0.1707945552648144,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,74.65258909938623,2.150907181384549,0.0,0.8721714410447418,0.1267960890234113,0.0010324699318466,87.2171441044742,12.679608902341133,0.10324699318466002,1.0931290281779793,34.4141362951184,2.1862580563559586,5.491205688279372,3.279387084533938,1.7353037005858383,0.1595625019087953,0.0504241537752028,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,56.512011938230486,2.0484776512464933,0.0,0.9353388877479848,0.0641844005435464,0.0004767117084683,93.53388877479853,6.418440054354643,0.047671170846830015,1.0931290281779793,51.50440540415598,2.1862580563559586,7.107010831966812,3.279387084533938,3.9494869636674568,0.1379884065488762,0.0766825076937742,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,62.78615588675166,2.1305389389723848,0.0,0.8923250859846688,0.1068500560240867,0.000824857991244,89.23250859846692,10.685005602408676,0.08248579912440004,1.0931290281779793,34.04519673061472,2.1862580563559586,7.63304942588024,3.279387084533938,4.619522660204031,0.2242034166016822,0.1356879414372713,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,74.03957755290607,2.164973217614652,0.0,0.8445039783225353,0.1543511240720552,0.001144897605409,84.45039783225357,15.435112407205526,0.11448976054090006,0.9937536619799812,28.62657105449094,1.9875073239599623,11.100035170125688,2.9812609859399437,7.516926314603213,0.3877528729863129,0.2625856341751401,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,60.13196334678717,2.2852004888766935,0.0,0.9304075408274404,0.0690317914677133,0.0005606677048458,93.04075408274409,6.903179146771333,0.05606677048458003,1.0931290281779793,42.04555321754987,2.1862580563559586,7.312032471064494,3.279387084533938,4.354743601826344,0.1739073911866723,0.1035720371972337,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,46.99008309112752,2.214324668692025,0.0,0.9121476645216738,0.0872005655262277,0.0006517699520981,91.21476645216741,8.720056552622774,0.06517699520981002,0.9937536619799812,48.34282829830121,1.9875073239599623,7.6652025158789625,2.9812609859399437,5.925085459477073,0.1585592483042272,0.1225638976461227,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,47.41624507676077,2.45551980838856,0.0,0.9505194375177136,0.0490078747297452,0.0004726877525407,95.0519437517714,4.900787472974522,0.04726877525407002,1.0931290281779793,51.01062736660042,2.1862580563559586,8.416158756796587,3.279387084533938,3.7844502979080943,0.164988340494458,0.0741894482243908,0.0
